,Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date,Cancellation Date
12004,142906,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,46781.0,Married,Star,2911.92,Standard,2013-08-01,
12005,871980,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,46781.0,Married,Star,2911.92,Standard,2014-03-01,
12006,856667,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,100255.0,Divorced,Star,2912.25,Standard,2016-03-01,
12007,556626,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,82324.0,Single,Star,2912.91,Standard,2015-07-01,
12008,968447,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,59569.0,Divorced,Star,2914.96,Standard,2015-11-01,
12009,400181,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,95276.0,Married,Star,2915.61,Standard,2018-07-01,
12010,409102,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,95276.0,Married,Star,2915.61,Standard,2012-08-01,
12011,291510,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,92802.0,Married,Star,2915.65,Standard,2016-02-01,
12012,615385,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,94259.0,Divorced,Star,2916.42,Standard,2016-12-01,2017-08-01
12013,232555,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,62242.0,Married,Star,2919.71,Standard,2015-04-01,2018-10-01
12014,152740,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,77288.0,Married,Star,2921.49,Standard,2017-12-01,
12015,652498,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,79075.0,Married,Star,2924.98,Standard,2017-05-01,
12016,922926,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,49217.0,Single,Star,2926.52,Standard,2014-09-01,
12017,908201,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,87289.0,Married,Star,2927.07,Standard,2018-11-01,
12018,565533,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,88142.0,Married,Star,2927.22,Standard,2016-11-01,
12019,615022,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,47165.0,Married,Star,2927.52,Standard,2013-06-01,
12020,778031,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,47165.0,Married,Star,2927.52,Standard,2017-01-01,
12021,977363,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,69951.0,Married,Star,2927.73,Standard,2017-09-01,2018-05-01
12022,618124,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,103965.0,Married,Star,2929.92,Standard,2015-04-01,
12023,494179,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,56539.0,Married,Star,2930.69,Standard,2015-07-01,
12024,963985,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Star,2933.96,Standard,2015-01-01,
12025,676631,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,51795.0,Married,Star,2936.73,Standard,2018-05-01,
12026,677213,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,51795.0,Married,Star,2936.73,Standard,2017-06-01,
12027,876755,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,92785.0,Single,Star,2937.42,Standard,2013-01-01,
12028,186807,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,70951.0,Married,Star,2939.33,Standard,2013-01-01,2017-07-01
12029,454690,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,70951.0,Married,Star,2939.33,Standard,2017-03-01,
12030,959478,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,103424.0,Divorced,Star,2939.94,Standard,2016-07-01,
12031,722988,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,79054.0,Divorced,Star,2941.83,Standard,2013-03-01,
12032,970092,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,85764.0,Married,Star,2944.18,Standard,2015-11-01,
12033,383190,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,95770.0,Married,Star,2944.78,Standard,2015-04-01,
12034,313254,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,58372.0,Married,Star,2945.37,Standard,2015-10-01,
12035,673401,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,58372.0,Married,Star,2945.37,Standard,2014-03-01,
12036,144830,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,97333.0,Divorced,Star,2946.0,Standard,2012-05-01,
12037,727428,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,97333.0,Divorced,Star,2946.0,Standard,2018-01-01,2018-09-01
12038,174343,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,97230.0,Single,Star,2946.15,Standard,2013-03-01,
12039,339800,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,97230.0,Single,Star,2946.15,Standard,2016-10-01,2017-06-01
12040,362586,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,89419.0,Divorced,Star,2949.28,Standard,2013-04-01,
12041,999731,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,82837.0,Married,Star,2951.29,Standard,2013-09-01,2017-12-01
12042,722518,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,61836.0,Married,Star,2956.36,Standard,2017-01-01,
12043,750457,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,100956.0,Divorced,Star,2957.1,Standard,2018-05-01,
12044,905909,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,100956.0,Divorced,Star,2957.1,Standard,2015-01-01,
12045,156313,Canada,Newfoundland,St. John's,A1C 6H9,Female,Master,128111.0,Single,Star,2959.95,Standard,2016-10-01,
12046,501854,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,2960.03,Standard,2014-05-01,2018-10-01
12047,821314,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,65752.0,Married,Star,2961.31,Standard,2017-06-01,
12048,160471,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,52743.0,Married,Star,2962.72,Standard,2018-06-01,
12049,113442,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,84453.0,Divorced,Star,2962.98,Standard,2018-09-01,
12050,164794,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,57668.0,Married,Star,2967.67,Standard,2018-06-01,
12051,231508,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,57668.0,Married,Star,2967.67,Standard,2014-02-01,
12052,869164,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,48980.0,Married,Star,2974.31,Standard,2012-08-01,
12053,820265,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,58651.0,Married,Star,2975.26,Standard,2018-08-01,
12054,177029,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,90879.0,Married,Star,2981.55,Standard,2017-10-01,
12055,842855,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,2981.88,Standard,2014-12-01,
12056,578114,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,2987.95,Standard,2014-09-01,
12057,941127,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,2989.91,Standard,2014-04-01,
12058,111485,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,90349.0,Divorced,Star,2989.96,Standard,2015-05-01,
12059,280087,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,90349.0,Divorced,Star,2989.96,Standard,2013-11-01,
12060,931183,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Single,Star,2991.7,Standard,2014-03-01,
12061,920211,Canada,Ontario,London,M5B 3E4,Male,Bachelor,54234.0,Married,Star,9976.25,2018 Promotion,2018-02-01,
12062,683660,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,69371.0,Divorced,Star,2996.89,Standard,2015-09-01,
12063,989658,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52808.0,Married,Star,2999.34,Standard,2015-12-01,2016-08-01
12064,793473,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,88282.0,Married,Star,3000.44,Standard,2017-08-01,
12065,379351,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Divorced,Star,3007.39,Standard,2016-07-01,
12066,169054,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Star,3008.97,Standard,2012-07-01,
12067,456433,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,3011.27,Standard,2017-01-01,
12068,862258,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60452.0,Married,Star,3011.34,Standard,2016-02-01,
12069,114927,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,190674.0,Divorced,Star,3013.44,Standard,2017-04-01,
12070,426302,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,89394.0,Married,Star,3020.42,Standard,2017-08-01,
12071,323448,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Star,3021.94,Standard,2015-03-01,
12072,707860,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,3021.94,Standard,2018-10-01,
12073,515605,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,279713.0,Single,Star,3023.89,Standard,2013-04-01,2018-01-01
12074,821820,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3028.78,Standard,2015-01-01,
12075,237751,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3031.4,Standard,2018-06-01,
12076,523296,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Star,3031.4,Standard,2017-08-01,
12077,566851,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,85897.0,Married,Star,3032.82,Standard,2013-11-01,
12078,420204,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,86920.0,Single,Star,3038.83,Standard,2017-10-01,
12079,596033,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,94871.0,Divorced,Star,3041.79,Standard,2015-08-01,2016-09-01
12080,107203,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,94014.0,Divorced,Star,3044.79,Standard,2016-03-01,
12081,309480,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,71012.0,Married,Star,3045.06,Standard,2018-07-01,
12082,499563,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,,Married,Star,10013.78,2018 Promotion,2018-04-01,2018-12-01
12083,171788,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,103061.0,Divorced,Star,10090.41,2018 Promotion,2018-02-01,
12084,383701,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,62937.0,Married,Star,3055.7,Standard,2017-09-01,
12085,678341,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57018.0,Married,Star,3056.22,Standard,2017-06-01,
12086,279821,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,79531.0,Married,Star,3059.28,Standard,2012-12-01,
12087,202784,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,3059.43,Standard,2012-09-01,
12088,765542,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,96566.0,Single,Star,3061.8,Standard,2018-10-01,
12089,646023,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,48726.0,Married,Star,3065.37,Standard,2018-10-01,
12090,470952,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Star,3074.11,Standard,2018-05-01,
12091,790240,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,3074.11,Standard,2015-08-01,
12092,881871,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,86011.0,Married,Star,3086.01,Standard,2018-12-01,
12093,229612,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81366.0,Married,Star,3087.43,Standard,2012-08-01,
12094,852571,Canada,Ontario,Toronto,M2M 7K8,Male,Doctor,155273.0,Married,Star,3088.0,Standard,2013-12-01,
12095,137161,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,64526.0,Single,Star,10145.44,2018 Promotion,2018-03-01,
12096,608493,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Single,Star,3095.71,Standard,2013-04-01,
12097,360240,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,56358.0,Divorced,Star,3095.8,Standard,2018-01-01,
12098,199509,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015-08-01,
12099,279883,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018-10-01,
12100,292497,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015-11-01,
12101,816330,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018-08-01,
12102,876426,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2013-10-01,
12103,278213,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Star,3097.92,Standard,2017-11-01,
12104,653400,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,47445.0,Married,Star,3102.79,Standard,2016-05-01,2018-08-01
12105,285776,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,55206.0,Married,Star,3103.0,Standard,2018-07-01,
12106,400470,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Star,3107.57,Standard,2015-01-01,
12107,690641,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,71728.0,Single,Star,3115.7,Standard,2012-06-01,
12108,655325,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,48743.0,Married,Star,3118.98,Standard,2013-02-01,
12109,459835,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,65025.0,Single,Star,10477.68,2018 Promotion,2018-02-01,2018-10-01
12110,567082,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Star,3123.08,Standard,2015-12-01,2016-08-01
12111,647005,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3123.08,Standard,2017-07-01,2018-03-01
12112,736258,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Star,3123.08,Standard,2018-10-01,
12113,966227,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Married,Star,3123.08,Standard,2018-05-01,
12114,871022,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,68938.0,Single,Star,10737.68,2018 Promotion,2018-03-01,
12115,346163,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57159.0,Divorced,Star,3126.27,Standard,2013-10-01,
12116,966059,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,67072.0,Married,Star,3129.11,Standard,2013-05-01,
12117,369853,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Star,3133.02,Standard,2018-01-01,
12118,267944,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,3135.58,Standard,2013-12-01,
12119,207110,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68152.0,Married,Star,3136.43,Standard,2017-03-01,
12120,348463,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,68152.0,Married,Star,3136.43,Standard,2012-09-01,
12121,764634,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,63737.0,Married,Star,3141.25,Standard,2015-09-01,
12122,453349,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75891.0,Married,Star,3142.81,Standard,2012-08-01,
12123,457489,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,58766.0,Married,Star,3155.46,Standard,2014-01-01,
12124,864806,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,58766.0,Married,Star,3155.46,Standard,2014-07-01,
12125,340307,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,66046.0,Single,Star,3157.55,Standard,2013-10-01,
12126,922634,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,74530.0,Married,Star,3157.74,Standard,2015-05-01,
12127,458963,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103081.0,Married,Star,3163.28,Standard,2012-11-01,
12128,599746,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,3167.66,Standard,2012-11-01,
12129,631704,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,3167.66,Standard,2014-06-01,
12130,254161,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2013-10-01,2014-09-01
12131,948051,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2018-06-01,
12132,113804,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3173.03,Standard,2016-11-01,
12133,336076,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,80013.0,Married,Star,3179.47,Standard,2018-11-01,
12134,607275,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2013-05-01,
12135,836374,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2015-05-01,
12136,408259,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,3189.67,Standard,2017-03-01,
12137,812617,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,70435.0,Single,Star,3193.46,Standard,2018-09-01,
12138,617079,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77872.0,Married,Star,3196.58,Standard,2016-08-01,
12139,675204,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Star,3199.7,Standard,2016-03-01,
12140,375768,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,3199.75,Standard,2014-03-01,
12141,870169,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,17682.0,Divorced,Star,10972.07,2018 Promotion,2018-04-01,
12142,282041,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,3200.8,Standard,2013-10-01,
12143,585947,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49977.0,Married,Star,3207.47,Standard,2013-12-01,
12144,775562,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,70226.0,Married,Star,3208.23,Standard,2015-03-01,2017-04-01
12145,224530,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,61275.0,Married,Star,3208.92,Standard,2018-12-01,
12146,686561,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,102682.0,Married,Star,10986.23,2018 Promotion,2018-03-01,2018-11-01
12147,871455,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,126281.0,Divorced,Star,3211.07,Standard,2017-06-01,2017-06-01
12148,758262,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,49608.0,Married,Star,3215.2,Standard,2016-11-01,
12149,287097,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82234.0,Married,Star,3218.61,Standard,2016-07-01,
12150,751594,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Star,3223.22,Standard,2017-03-01,
12151,198645,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,83332.0,Married,Star,3223.33,Standard,2015-02-01,
12152,948662,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53571.0,Married,Star,3225.4,Standard,2013-10-01,
12153,564138,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012-07-01,
12154,668253,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2013-04-01,
12155,746837,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012-12-01,
12156,983855,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2018-06-01,
12157,422121,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,3233.26,Standard,2016-03-01,
12158,135076,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,87293.0,Married,Star,3235.36,Standard,2016-10-01,
12159,602014,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,274634.0,Divorced,Star,3237.5,Standard,2012-10-01,
12160,520821,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75990.0,Married,Star,3238.0,Standard,2017-01-01,
12161,711853,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Married,Star,11039.32,2018 Promotion,2018-03-01,
12162,562737,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,123647.0,Single,Star,3239.12,Standard,2016-05-01,
12163,900151,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,97176.0,Divorced,Star,3241.59,Standard,2016-03-01,
12164,693494,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,56567.0,Single,Star,3241.84,Standard,2018-01-01,
12165,176278,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,81741.0,Divorced,Star,3244.82,Standard,2014-06-01,
12166,632103,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,70530.0,Married,Star,3259.89,Standard,2013-06-01,
12167,606877,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Divorced,Star,3261.02,Standard,2016-02-01,
12168,174743,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2015-06-01,
12169,581396,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2017-04-01,
12170,740349,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2016-03-01,2016-11-01
12171,183052,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,52929.0,Single,Star,3267.71,Standard,2016-03-01,
12172,725326,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Star,3272.01,Standard,2012-07-01,
12173,147754,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,93278.0,Married,Star,3274.04,Standard,2016-10-01,
12174,564111,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,55093.0,Married,Star,3274.19,Standard,2016-01-01,
12175,682826,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83310.0,Single,Star,3278.53,Standard,2014-07-01,
12176,461012,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78224.0,Married,Star,3280.46,Standard,2016-11-01,
12177,638506,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,78224.0,Married,Star,3280.46,Standard,2016-06-01,
12178,605907,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,76495.0,Married,Star,3286.17,Standard,2015-11-01,
12179,609009,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,76495.0,Married,Star,3286.17,Standard,2016-10-01,
12180,747681,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,54376.0,Married,Star,3286.44,Standard,2014-06-01,
12181,199073,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,55648.0,Single,Star,3288.83,Standard,2017-01-01,
12182,998465,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,47966.0,Married,Star,3289.13,Standard,2017-05-01,
12183,240442,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Star,3293.25,Standard,2012-08-01,
12184,631869,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,3297.9,Standard,2014-08-01,
12185,816763,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,3297.9,Standard,2013-06-01,
12186,376862,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75513.0,Divorced,Star,3300.61,Standard,2015-04-01,
12187,845699,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3300.68,Standard,2015-02-01,
12188,604019,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Married,Star,3301.52,Standard,2015-09-01,
12189,688615,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Star,3301.52,Standard,2018-06-01,
